고객ID,거래ID,거래날짜,제품ID,제품카테고리,수량,평균금액,배송료,쿠폰상태
USER_0118,Transaction_3282,2019-02-20,Product_0460,Apparel,1,39.99,6.5,Clicked
USER_0118,Transaction_3282,2019-02-20,Product_0461,Apparel,1,39.99,6.5,Clicked
USER_0118,Transaction_3282,2019-02-20,Product_0462,Apparel,1,39.99,6.5,Used
USER_0118,Transaction_3282,2019-02-20,Product_0471,Apparel,1,29.99,6.5,Clicked
USER_0118,Transaction_3282,2019-02-20,Product_0472,Apparel,1,29.99,6.5,Not Used
USER_0118,Transaction_3282,2019-02-20,Product_0519,Apparel,1,55.99,6.5,Used
USER_0118,Transaction_3282,2019-02-20,Product_0520,Apparel,1,55.99,6.5,Clicked
USER_0118,Transaction_3282,2019-02-20,Product_0843,Bags,5,13.99,6.5,Clicked
USER_0799,Transaction_3282,2019-02-20,Product_0853,More Bags,4,21.99,6.5,Clicked
USER_0799,Transaction_3282,2019-02-20,Product_0883,Drinkware,5,13.99,6.5,Not Used
USER_0799,Transaction_3282,2019-02-20,Product_0895,Drinkware,5,13.99,6.5,Used
USER_0799,Transaction_3282,2019-02-20,Product_0917,Lifestyle,20,3.5,6.5,Clicked
USER_0799,Transaction_3282,2019-02-20,Product_0921,Headgear,5,22.99,6.5,Clicked
USER_0799,Transaction_3282,2019-02-20,Product_0922,Apparel,5,10.99,6.5,Clicked
USER_0799,Transaction_3282,2019-02-20,Product_0942,Office,30,2.5,6.5,Clicked
USER_0799,Transaction_3283,2019-02-20,Product_0976,Nest-USA,1,119.0,6.5,Clicked
USER_0799,Transaction_3283,2019-02-20,Product_0985,Nest-USA,5,79.0,6.5,Used
USER_0799,Transaction_3284,2019-02-20,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_0799,Transaction_3285,2019-02-20,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_0799,Transaction_3286,2019-02-20,Product_0375,Apparel,1,59.99,6.5,Used
USER_0799,Transaction_3287,2019-02-20,Product_0976,Nest-USA,2,119.0,6.5,Clicked
USER_0799,Transaction_3287,2019-02-20,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_0799,Transaction_3287,2019-02-20,Product_0983,Nest-USA,2,119.0,6.5,Clicked
USER_0799,Transaction_3288,2019-02-20,Product_0291,Apparel,1,17.59,6.5,Not Used
USER_0799,Transaction_3288,2019-02-20,Product_0302,Apparel,1,15.19,6.5,Used
USER_0799,Transaction_3288,2019-02-20,Product_0487,Apparel,1,13.59,6.5,Clicked
USER_0799,Transaction_3288,2019-02-20,Product_0615,Apparel,1,15.99,6.5,Clicked
USER_0799,Transaction_3289,2019-02-20,Product_0976,Nest-USA,1,119.0,6.5,Clicked
USER_0799,Transaction_3290,2019-02-20,Product_1073,Apparel,1,15.19,6.5,Used
USER_0799,Transaction_3290,2019-02-20,Product_1074,Apparel,1,15.19,6.5,Clicked
USER_0799,Transaction_3290,2019-02-20,Product_1082,Apparel,1,15.19,6.5,Not Used
USER_0799,Transaction_3291,2019-02-20,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0799,Transaction_3292,2019-02-20,Product_0981,Nest-USA,2,149.0,6.5,Used
USER_0799,Transaction_3293,2019-02-20,Product_0206,Apparel,1,15.19,6.5,Clicked
USER_0799,Transaction_3293,2019-02-20,Product_0268,Apparel,1,15.19,6.5,Not Used
USER_0799,Transaction_3293,2019-02-20,Product_0487,Apparel,1,13.59,6.5,Used
USER_0799,Transaction_3293,2019-02-20,Product_0491,Apparel,1,15.19,6.5,Clicked
USER_0799,Transaction_3293,2019-02-20,Product_0519,Apparel,1,44.79,6.5,Not Used
USER_0799,Transaction_3293,2019-02-20,Product_0804,Apparel,1,13.59,6.5,Not Used
USER_0799,Transaction_3293,2019-02-20,Product_0831,Apparel,1,15.19,6.5,Used
USER_0799,Transaction_3294,2019-02-20,Product_0984,Nest-USA,2,79.0,6.5,Clicked
USER_0799,Transaction_3295,2019-02-20,Product_0983,Nest-USA,1,119.0,6.5,Not Used
USER_0799,Transaction_3296,2019-02-21,Product_0858,Bags,1,99.99,6.5,Not Used
USER_0799,Transaction_3297,2019-02-21,Product_0983,Nest-USA,4,119.0,6.5,Clicked
USER_0799,Transaction_3297,2019-02-21,Product_0984,Nest-USA,2,79.0,6.5,Not Used
USER_0799,Transaction_3298,2019-02-21,Product_0981,Nest-USA,2,149.0,6.5,Clicked
USER_0799,Transaction_3299,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_0799,Transaction_3300,2019-02-21,Product_0976,Nest-USA,3,119.0,6.5,Used
USER_0799,Transaction_3300,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Used
USER_0799,Transaction_3300,2019-02-21,Product_0983,Nest-USA,4,119.0,6.5,Clicked
USER_0799,Transaction_3301,2019-02-21,Product_0898,Drinkware,5,7.19,12.76,Used
USER_0799,Transaction_3302,2019-02-21,Product_0983,Nest-USA,2,119.0,6.5,Used
USER_0118,Transaction_3302,2019-02-21,Product_1017,Waze,2,5.59,6.5,Not Used
USER_0118,Transaction_3303,2019-02-21,Product_0859,Bags,1,99.99,6.5,Clicked
USER_0118,Transaction_3303,2019-02-21,Product_0862,Lifestyle,3,22.99,6.5,Clicked
USER_0118,Transaction_3303,2019-02-21,Product_0866,Lifestyle,1,22.99,6.5,Used
USER_0118,Transaction_3303,2019-02-21,Product_0882,Drinkware,3,18.99,6.5,Used
USER_0118,Transaction_3303,2019-02-21,Product_0935,Office,2,17.99,6.5,Clicked
USER_0118,Transaction_3303,2019-02-21,Product_0976,Nest-USA,1,199.0,6.5,Clicked
USER_0118,Transaction_3304,2019-02-21,Product_0922,Apparel,1,10.99,6.5,Used
USER_0118,Transaction_3304,2019-02-21,Product_1017,Waze,1,6.99,6.5,Clicked
USER_0118,Transaction_3305,2019-02-21,Product_0972,Lifestyle,1,3.99,111.07,Clicked
USER_0118,Transaction_3305,2019-02-21,Product_1078,Apparel,4,15.19,111.07,Clicked
USER_0118,Transaction_3305,2019-02-21,Product_1110,Apparel,1,19.19,111.07,Clicked
USER_0118,Transaction_3305,2019-02-21,Product_1117,Apparel,1,13.59,111.07,Not Used
USER_0118,Transaction_3305,2019-02-21,Product_1131,Apparel,1,15.19,111.07,Clicked
USER_0118,Transaction_3305,2019-02-21,Product_1141,Notebooks & Journals,4,11.99,111.07,Used
USER_0118,Transaction_3306,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0870,Transaction_3307,2019-02-21,Product_0521,Apparel,2,55.99,6.5,Clicked
USER_0870,Transaction_3307,2019-02-21,Product_0865,Bags,1,69.99,6.5,Used
USER_0870,Transaction_3307,2019-02-21,Product_0934,Office,40,1.5,6.5,Clicked
USER_0870,Transaction_3307,2019-02-21,Product_1050,Apparel,1,29.99,6.5,Not Used
USER_0870,Transaction_3308,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Used
USER_0870,Transaction_3308,2019-02-21,Product_0983,Nest-USA,5,119.0,6.5,Used
USER_0870,Transaction_3308,2019-02-21,Product_0984,Nest-USA,2,79.0,6.5,Used
USER_0870,Transaction_3309,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Used
USER_0870,Transaction_3310,2019-02-21,Product_0905,Office,2,2.99,6.5,Clicked
USER_0870,Transaction_3310,2019-02-21,Product_0914,Office,5,0.99,6.5,Used
USER_0870,Transaction_3310,2019-02-21,Product_0934,Office,4,1.5,6.5,Not Used
USER_0870,Transaction_3310,2019-02-21,Product_0943,Office,1,3.5,6.5,Clicked
USER_0870,Transaction_3310,2019-02-21,Product_0945,Office,2,2.99,6.5,Clicked
USER_0870,Transaction_3310,2019-02-21,Product_0949,Office,2,1.5,6.5,Used
USER_0870,Transaction_3310,2019-02-21,Product_0970,Office,2,1.99,6.5,Clicked
USER_0870,Transaction_3311,2019-02-21,Product_0854,Bags,20,4.99,6.5,Used
USER_0870,Transaction_3311,2019-02-21,Product_0905,Office,10,2.99,6.5,Clicked
USER_0870,Transaction_3311,2019-02-21,Product_0907,Lifestyle,30,1.99,6.5,Clicked
USER_0870,Transaction_3311,2019-02-21,Product_0914,Office,100,0.99,6.5,Clicked
USER_0870,Transaction_3311,2019-02-21,Product_0920,Headgear,4,24.99,6.5,Clicked
USER_0870,Transaction_3311,2019-02-21,Product_0969,Office,20,5.99,6.5,Clicked
USER_0870,Transaction_3312,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0870,Transaction_3313,2019-02-21,Product_0981,Nest-USA,1,149.0,28.78,Clicked
USER_0870,Transaction_3314,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Used
USER_0870,Transaction_3315,2019-02-21,Product_0981,Nest-USA,2,149.0,6.5,Not Used
USER_0870,Transaction_3316,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Used
USER_0870,Transaction_3316,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_0870,Transaction_3317,2019-02-21,Product_1085,Apparel,1,34.99,6.5,Clicked
USER_0870,Transaction_3318,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0870,Transaction_3319,2019-02-21,Product_0847,Bags,125,3.99,6.5,Used
USER_0870,Transaction_3320,2019-02-21,Product_0543,Apparel,1,19.99,6.5,Used
USER_0870,Transaction_3320,2019-02-21,Product_0914,Office,200,0.99,6.5,Used
USER_0870,Transaction_3321,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Used
USER_0870,Transaction_3322,2019-02-21,Product_0983,Nest-USA,2,119.0,6.5,Used
USER_0870,Transaction_3323,2019-02-21,Product_0712,Apparel,1,19.19,6.5,Clicked
USER_0870,Transaction_3323,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Not Used
USER_0870,Transaction_3324,2019-02-21,Product_0280,Apparel,1,15.99,6.5,Used
USER_0870,Transaction_3324,2019-02-21,Product_0296,Apparel,1,13.59,6.5,Clicked
USER_0870,Transaction_3324,2019-02-21,Product_0486,Apparel,1,13.59,6.5,Clicked
USER_0870,Transaction_3324,2019-02-21,Product_0609,Apparel,1,15.19,6.5,Not Used
USER_0870,Transaction_3325,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_0870,Transaction_3326,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Not Used
USER_0870,Transaction_3327,2019-02-21,Product_0237,Apparel,1,15.19,12.76,Clicked
USER_0870,Transaction_3327,2019-02-21,Product_0898,Drinkware,1,7.19,12.76,Used
USER_0870,Transaction_3327,2019-02-21,Product_0917,Lifestyle,1,2.8,12.76,Not Used
USER_0870,Transaction_3328,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0870,Transaction_3328,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_0870,Transaction_3329,2019-02-21,Product_0976,Nest-USA,3,119.0,6.5,Used
USER_0870,Transaction_3330,2019-02-21,Product_0961,Notebooks & Journals,10,14.99,6.5,Not Used
USER_0870,Transaction_3331,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Not Used
USER_0870,Transaction_3331,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0870,Transaction_3332,2019-02-21,Product_0983,Nest-USA,2,119.0,6.5,Used
USER_0870,Transaction_3333,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0870,Transaction_3334,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Used
USER_0870,Transaction_3335,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_0870,Transaction_3336,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_0870,Transaction_3336,2019-02-21,Product_0985,Nest-USA,1,79.0,6.5,Used
USER_0870,Transaction_3337,2019-02-21,Product_0981,Nest-USA,2,149.0,6.5,Not Used
USER_0870,Transaction_3338,2019-02-21,Product_0983,Nest-USA,3,119.0,6.5,Not Used
USER_0870,Transaction_3339,2019-02-21,Product_0203,Apparel,1,13.59,6.5,Clicked
USER_0870,Transaction_3339,2019-02-21,Product_0521,Apparel,1,44.79,6.5,Used
USER_0870,Transaction_3339,2019-02-21,Product_0983,Nest-USA,3,119.0,6.5,Used
USER_0870,Transaction_3340,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Clicked
USER_0870,Transaction_3340,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_0870,Transaction_3341,2019-02-21,Product_0981,Nest-USA,4,149.0,6.5,Clicked
USER_0870,Transaction_3341,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_0870,Transaction_3342,2019-02-21,Product_0347,Apparel,1,59.99,158.74,Clicked
USER_0870,Transaction_3342,2019-02-21,Product_0851,Bags,22,15.99,158.74,Clicked
USER_0870,Transaction_3342,2019-02-21,Product_0892,Drinkware,22,19.99,158.74,Clicked
USER_0870,Transaction_3342,2019-02-21,Product_0915,Lifestyle,6,2.8,158.74,Used
USER_0870,Transaction_3342,2019-02-21,Product_0916,Lifestyle,5,2.8,158.74,Clicked
USER_0870,Transaction_3342,2019-02-21,Product_0917,Lifestyle,6,2.8,158.74,Used
USER_0870,Transaction_3342,2019-02-21,Product_0918,Lifestyle,5,2.8,158.74,Used
USER_0870,Transaction_3342,2019-02-21,Product_0946,Office,22,4.4,158.74,Clicked
USER_0870,Transaction_3342,2019-02-21,Product_0961,Notebooks & Journals,22,11.99,158.74,Used
USER_0870,Transaction_3343,2019-02-21,Product_0043,Apparel,3,18.99,6.5,Clicked
USER_0870,Transaction_3343,2019-02-21,Product_0062,Apparel,2,16.99,6.5,Clicked
USER_0870,Transaction_3343,2019-02-21,Product_0063,Apparel,2,16.99,6.5,Not Used
USER_0870,Transaction_3343,2019-02-21,Product_0274,Apparel,3,19.99,6.5,Clicked
USER_0870,Transaction_3343,2019-02-21,Product_0452,Apparel,1,24.99,6.5,Clicked
USER_0870,Transaction_3343,2019-02-21,Product_0853,More Bags,10,21.99,6.5,Clicked
USER_0870,Transaction_3343,2019-02-21,Product_0865,Bags,3,69.99,6.5,Used
USER_0870,Transaction_3343,2019-02-21,Product_0940,Office,50,0.99,6.5,Clicked
USER_0870,Transaction_3343,2019-02-21,Product_0952,Office,10,10.99,6.5,Used
USER_0870,Transaction_3343,2019-02-21,Product_0966,Office,25,1.99,6.5,Used
USER_0870,Transaction_3344,2019-02-21,Product_0347,Apparel,1,59.99,6.5,Not Used
USER_0870,Transaction_3345,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Clicked
USER_0870,Transaction_3346,2019-02-21,Product_0877,Drinkware,2,15.99,6.5,Clicked
USER_0870,Transaction_3346,2019-02-21,Product_0892,Drinkware,2,19.99,6.5,Clicked
USER_0870,Transaction_3346,2019-02-21,Product_0895,Drinkware,2,11.19,6.5,Clicked
USER_0870,Transaction_3346,2019-02-21,Product_0907,Lifestyle,7,1.59,6.5,Used
USER_0870,Transaction_3346,2019-02-21,Product_0969,Office,7,4.79,6.5,Clicked
USER_0870,Transaction_3347,2019-02-21,Product_0214,Apparel,1,17.59,6.5,Clicked
USER_0870,Transaction_3348,2019-02-21,Product_0201,Apparel,1,13.59,6.5,Clicked
USER_0870,Transaction_3348,2019-02-21,Product_0283,Apparel,1,13.59,6.5,Clicked
USER_0870,Transaction_3348,2019-02-21,Product_0288,Apparel,1,17.59,6.5,Clicked
USER_0870,Transaction_3348,2019-02-21,Product_0392,Apparel,2,13.59,6.5,Used
USER_0870,Transaction_3348,2019-02-21,Product_0942,Office,1,2.0,6.5,Clicked
USER_0870,Transaction_3348,2019-02-21,Product_0951,Office,1,2.39,6.5,Used
USER_0870,Transaction_3349,2019-02-21,Product_0847,Bags,40,3.99,134.74,Clicked
USER_0870,Transaction_3349,2019-02-21,Product_0886,Google,40,11.19,134.74,Clicked
USER_0870,Transaction_3349,2019-02-21,Product_0940,Office,40,0.79,134.74,Used
USER_0870,Transaction_3349,2019-02-21,Product_0961,Notebooks & Journals,40,11.99,134.74,Used
USER_0870,Transaction_3350,2019-02-21,Product_0985,Nest-USA,3,79.0,6.5,Clicked
USER_0870,Transaction_3351,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_1059,Transaction_3351,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_1059,Transaction_3352,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Used
USER_1059,Transaction_3353,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Clicked
USER_1059,Transaction_3353,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_1059,Transaction_3354,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Used
USER_1059,Transaction_3355,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Not Used
USER_1059,Transaction_3355,2019-02-21,Product_0984,Nest-USA,3,79.0,6.5,Clicked
USER_1059,Transaction_3356,2019-02-21,Product_0196,Fun,2,7.19,6.5,Used
USER_1059,Transaction_3356,2019-02-21,Product_0950,Fun,2,7.19,6.5,Clicked
USER_1059,Transaction_3356,2019-02-21,Product_1138,Fun,1,7.19,6.5,Used
USER_1059,Transaction_3357,2019-02-21,Product_1023,Apparel,1,16.99,6.5,Used
USER_1059,Transaction_3357,2019-02-21,Product_1137,Apparel,1,10.99,6.5,Used
USER_1059,Transaction_3357,2019-02-21,Product_1143,Office,1,6.99,6.5,Used
USER_1059,Transaction_3358,2019-02-21,Product_0976,Nest-USA,2,119.0,6.5,Clicked
USER_1059,Transaction_3359,2019-02-21,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_1059,Transaction_3360,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Not Used
USER_1059,Transaction_3361,2019-02-21,Product_0885,Drinkware,1,9.99,6.5,Not Used
USER_1059,Transaction_3362,2019-02-21,Product_0976,Nest-USA,2,119.0,6.5,Clicked
USER_1059,Transaction_3362,2019-02-21,Product_0983,Nest-USA,4,119.0,6.5,Used
USER_1059,Transaction_3363,2019-02-21,Product_0985,Nest-USA,1,79.0,6.5,Used
USER_1059,Transaction_3364,2019-02-21,Product_0983,Nest-USA,1,119.0,6.5,Clicked
USER_1059,Transaction_3364,2019-02-21,Product_0985,Nest-USA,3,79.0,6.5,Clicked
USER_1059,Transaction_3365,2019-02-21,Product_0203,Apparel,1,13.59,6.5,Clicked
USER_1059,Transaction_3365,2019-02-21,Product_1030,Apparel,1,15.19,6.5,Used
USER_1059,Transaction_3366,2019-02-21,Product_0976,Nest-USA,1,119.0,6.5,Clicked
USER_1059,Transaction_3367,2019-02-21,Product_0985,Nest-USA,1,79.0,6.5,Clicked
USER_1059,Transaction_3368,2019-02-21,Product_0984,Nest-USA,5,79.0,6.5,Clicked
USER_1059,Transaction_3369,2019-02-22,Product_0347,Apparel,1,74.99,6.5,Clicked
USER_1059,Transaction_3369,2019-02-22,Product_0892,Drinkware,1,24.99,6.5,Not Used
USER_1059,Transaction_3370,2019-02-22,Product_0985,Nest-USA,1,79.0,6.5,Clicked
USER_1059,Transaction_3371,2019-02-22,Product_0177,Bottles,1,2.99,6.5,Clicked
USER_1059,Transaction_3371,2019-02-22,Product_0195,Lifestyle,1,3.99,6.5,Used
USER_1059,Transaction_3371,2019-02-22,Product_0904,Office,3,1.99,6.5,Clicked
USER_1059,Transaction_3371,2019-02-22,Product_0907,Lifestyle,1,1.99,6.5,Used
USER_1059,Transaction_3371,2019-02-22,Product_0917,Lifestyle,1,3.5,6.5,Clicked
USER_1059,Transaction_3371,2019-02-22,Product_0931,Office,3,3.99,6.5,Used
USER_1059,Transaction_3372,2019-02-22,Product_0928,Headgear,1,21.99,6.5,Clicked
USER_1059,Transaction_3373,2019-02-22,Product_0988,Nest-Canada,3,104.0,8.7,Clicked
USER_1059,Transaction_3374,2019-02-22,Product_0945,Office,2,2.99,6.5,Clicked
USER_1059,Transaction_3374,2019-02-22,Product_0958,Notebooks & Journals,1,32.99,6.5,Clicked
USER_1059,Transaction_3374,2019-02-22,Product_0961,Notebooks & Journals,1,14.99,6.5,Used
USER_1059,Transaction_3375,2019-02-22,Product_0976,Nest-USA,1,119.0,35.3,Clicked
USER_1059,Transaction_3376,2019-02-22,Product_0981,Nest-USA,1,149.0,6.5,Clicked
USER_1059,Transaction_3377,2019-02-22,Product_0976,Nest-USA,2,119.0,6.5,Clicked
USER_1059,Transaction_3378,2019-02-22,Product_0201,Apparel,1,16.99,6.5,Used
USER_0850,Transaction_3379,2019-02-22,Product_0386,Apparel,1,15.99,30.0,Clicked
USER_0850,Transaction_3379,2019-02-22,Product_0470,Apparel,1,23.99,30.0,Clicked
USER_0850,Transaction_3380,2019-02-22,Product_0472,Apparel,1,23.99,20.0,Clicked
USER_0850,Transaction_3381,2019-02-22,Product_0181,Drinkware,1,10.39,13.78,Clicked
USER_0850,Transaction_3381,2019-02-22,Product_0676,Apparel,1,59.99,13.78,Clicked
USER_0850,Transaction_3382,2019-02-22,Product_0390,Apparel,1,13.59,6.5,Clicked
USER_0850,Transaction_3382,2019-02-22,Product_0976,Nest-USA,1,119.0,6.5,Used
USER_0850,Transaction_3383,2019-02-22,Product_0981,Nest-USA,2,149.0,6.5,Not Used
USER_0850,Transaction_3384,2019-02-22,Product_0877,Drinkware,1,15.99,6.5,Clicked
USER_0850,Transaction_3385,2019-02-22,Product_0983,Nest-USA,1,119.0,6.5,Used
USER_0850,Transaction_3386,2019-02-22,Product_0347,Apparel,1,59.99,492.84,Clicked
USER_0850,Transaction_3386,2019-02-22,Product_0848,Bags,8,12.79,492.84,Clicked
USER_0850,Transaction_3386,2019-02-22,Product_0851,Bags,16,15.99,492.84,Clicked
USER_0850,Transaction_3386,2019-02-22,Product_0892,Drinkware,24,19.99,492.84,Used
USER_0850,Transaction_3386,2019-02-22,Product_0915,Lifestyle,7,2.8,492.84,Clicked
USER_0850,Transaction_3386,2019-02-22,Product_0916,Lifestyle,5,2.8,492.84,Clicked
USER_0850,Transaction_3386,2019-02-22,Product_0917,Lifestyle,7,2.8,492.84,Clicked
USER_0850,Transaction_3386,2019-02-22,Product_0918,Lifestyle,5,2.8,492.84,Used
USER_0850,Transaction_3386,2019-02-22,Product_0946,Office,24,4.4,492.84,Used
USER_0850,Transaction_3386,2019-02-22,Product_0961,Notebooks & Journals,24,11.99,492.84,Clicked
USER_0850,Transaction_3387,2019-02-22,Product_0981,Nest-USA,1,149.0,6.5,Not Used
USER_0850,Transaction_3388,2019-02-22,Product_0284,Apparel,5,13.59,41.3,Used
USER_0850,Transaction_3388,2019-02-22,Product_0294,Apparel,5,13.59,41.3,Clicked
USER_0850,Transaction_3388,2019-02-22,Product_0295,Apparel,5,13.59,41.3,Clicked
USER_0850,Transaction_3388,2019-02-22,Product_0296,Apparel,5,13.59,41.3,Clicked
USER_0850,Transaction_3388,2019-02-22,Product_0904,Office,50,1.59,41.3,Clicked
USER_0850,Transaction_3389,2019-02-22,Product_0983,Nest-USA,2,119.0,6.5,Clicked
USER_0850,Transaction_3390,2019-02-22,Product_0976,Nest-USA,2,119.0,6.5,Clicked
USER_0850,Transaction_3391,2019-02-22,Product_0854,Bags,80,4.99,6.5,Clicked
USER_0850,Transaction_3391,2019-02-22,Product_0915,Lifestyle,50,3.5,6.5,Used
USER_0850,Transaction_3392,2019-02-22,Product_0854,Bags,50,4.99,6.5,Clicked
USER_0850,Transaction_3392,2019-02-22,Product_0915,Lifestyle,50,3.5,6.5,Clicked
USER_0850,Transaction_3393,2019-02-22,Product_0392,Apparel,1,13.59,6.5,Clicked
USER_0850,Transaction_3393,2019-02-22,Product_0847,Bags,1,3.99,6.5,Clicked
USER_0850,Transaction_3394,2019-02-22,Product_0983,Nest-USA,2,119.0,6.5,Not Used
USER_0850,Transaction_3395,2019-02-22,Product_0976,Nest-USA,3,119.0,6.5,Clicked
USER_0850,Transaction_3396,2019-02-22,Product_0498,Apparel,1,15.19,6.5,Used
USER_0850,Transaction_3397,2019-02-22,Product_0976,Nest-USA,1,119.0,6.5,Not Used
USER_0850,Transaction_3398,2019-02-22,Product_0937,Office,15,1.59,18.47,Used
USER_0850,Transaction_3398,2019-02-22,Product_0952,Office,15,8.79,18.47,Used
USER_0850,Transaction_3399,2019-02-22,Product_0976,Nest-USA,1,119.0,6.5,Used
USER_0850,Transaction_3400,2019-02-22,Product_0392,Apparel,1,13.59,6.5,Not Used
USER_0850,Transaction_3401,2019-02-22,Product_0985,Nest-USA,2,79.0,6.5,Clicked
USER_0850,Transaction_3402,2019-02-22,Product_0986,Nest-Canada,1,149.0,19.05,Clicked
USER_0850,Transaction_3403,2019-02-22,Product_0984,Nest-USA,3,79.0,6.5,Used
USER_0850,Transaction_3404,2019-02-22,Product_0880,Drinkware,1,2.99,6.5,Clicked
USER_0850,Transaction_3405,2019-02-22,Product_0208,Apparel,1,18.99,6.5,Not Used
USER_0850,Transaction_3406,2019-02-22,Product_0600,Apparel,1,15.19,6.5,Clicked
USER_0850,Transaction_3406,2019-02-22,Product_0848,Bags,1,12.79,6.5,Clicked
USER_0850,Transaction_3407,2019-02-22,Product_0976,Nest-USA,1,119.0,6.5,Used
USER_0850,Transaction_3408,2019-02-22,Product_0976,Nest-USA,1,119.0,6.5,Used
USER_0850,Transaction_3409,2019-02-22,Product_0294,Apparel,4,13.59,41.3,Used
USER_0850,Transaction_3409,2019-02-22,Product_0295,Apparel,5,13.59,41.3,Clicked
USER_0850,Transaction_3409,2019-02-22,Product_0296,Apparel,1,13.59,41.3,Clicked
USER_0850,Transaction_3409,2019-02-22,Product_0886,Google,10,11.19,41.3,Clicked
USER_0850,Transaction_3409,2019-02-22,Product_1143,Office,10,5.59,41.3,Clicked
USER_0850,Transaction_3410,2019-02-22,Product_0981,Nest-USA,1,149.0,6.5,Clicked
